date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:11:23	150535/150535	---M--	200	added ('OK')	image/svg+xml	etag:%2224c07-4e49fdc5f2ac0%22	http://138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.svg	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.svg	(from http://138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.css)
12:11:24	148/148	URF---	200	added ('OK%20(cached)')	image/png		http://138.197.118.185/platinum-demo/assets/plugins/datatable/media/images/sort_asc_disabled.png	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/datatable/media/images/sort_asc_disabled.png	(from http://138.197.118.185/platinum-demo/assets/plugins/datatable/media/css/jquery.dataTables.min.css)
12:11:27	94348/94348	---M--	200	added ('OK')	application/font-woff	etag:%221708c-4d9993fe46900%22	http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.woff	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.woff	(from http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/style.css)
12:11:32	63336/63336	---M--	200	added ('OK')	application/font-sfnt	etag:%22f768-4d9993fc5e480%22	http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.ttf	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.ttf	(from http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/style.css)
12:11:33	30064/30064	---M--	200	added ('OK')	text/html	etag:%227570-5459621523580%22	http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.woff2?v=2.4.0	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.html	(from http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/css/simple-line-icons.css)
12:11:33	146/146	URF---	200	added ('OK%20(cached)')	image/png		http://138.197.118.185/platinum-demo/assets/plugins/datatable/media/images/sort_desc_disabled.png	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/datatable/media/images/sort_desc_disabled.png	(from http://138.197.118.185/platinum-demo/assets/plugins/datatable/media/css/jquery.dataTables.min.css)
12:11:35	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d3fa-5459621523580%22	http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/css/simple-line-icons.css)
12:11:43	54056/54056	---M--	200	added ('OK')	application/font-sfnt	etag:%22d328-5459621523580%22	http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/css/simple-line-icons.css)
12:11:44	69392/69392	URF---	200	added ('OK%20(cached)')	application/woff		http://138.197.118.185/platinum-demo/assets/plugins/batch-icons/batch.woff	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/batch-icons/batch.woff	(from http://138.197.118.185/platinum-demo/assets/plugins/batch-icons/style.css)
12:12:00	81332/81332	---M--	200	added ('OK')	application/font-woff	etag:%2213db4-5459621523580%22	http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.woff?v=2.4.0	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff	(from http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/css/simple-line-icons.css)
12:12:00	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-4fa1216940f80%22	http://138.197.118.185/platinum-demo/assets/plugins/themify-icons/fonts/themify.eot?-fvbane	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/themify-icons/fonts/themify9f24.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/themify-icons/themify-icons.css)
12:12:00	69316/69316	URF---	200	added ('OK%20(cached)')	application/ttf		http://138.197.118.185/platinum-demo/assets/plugins/batch-icons/batch.ttf	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/batch-icons/batch.ttf	(from http://138.197.118.185/platinum-demo/assets/plugins/batch-icons/style.css)
12:12:00	54626/54626	URF---	200	added ('OK%20(cached)')	application/eot		http://138.197.118.185/platinum-demo/assets/plugins/dashicons/dashicons.eot	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/dashicons/dashicons.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/dashicons/style.css)
12:12:01	54444/54444	URF---	200	added ('OK%20(cached)')	application/ttf		http://138.197.118.185/platinum-demo/assets/plugins/dashicons/dashicons.ttf	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/dashicons/dashicons.ttf	(from http://138.197.118.185/platinum-demo/assets/plugins/dashicons/style.css)
12:12:10	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-4fa1216940f80%22	http://138.197.118.185/platinum-demo/assets/plugins/themify-icons/fonts/themify.eot?	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/themify-icons/fonts/themifyd41d.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/themify-icons/themify-icons.css)
12:12:11	239045/239045	---M--	200	added ('OK')	image/svg+xml	etag:%223a5c5-5459621523580%22	http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.svg?v=2.4.0	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg	(from http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/css/simple-line-icons.css)
12:12:16	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-4fa1216940f80%22	http://138.197.118.185/platinum-demo/assets/plugins/themify-icons/fonts/themify.woff?-fvbane	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/themify-icons/fonts/themify9f24.woff	(from http://138.197.118.185/platinum-demo/assets/plugins/themify-icons/themify-icons.css)
12:12:18	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:12:16%20GMT	http://138.197.118.185/images/sort_both.png?9a6486086d09bb38cf66a57cc559ade3	/home/nejos97/websites/admin%20template/138.197.118.185/images/sort_both01df.png	(from http://138.197.118.185/app/css/assets.css)
12:12:23	78584/78584	---M--	200	added ('OK')	application/font-sfnt	etag:%22132f8-4fa1216940f80%22	http://138.197.118.185/platinum-demo/assets/plugins/themify-icons/fonts/themify.ttf?-fvbane	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/themify-icons/fonts/themify9f24.ttf	(from http://138.197.118.185/platinum-demo/assets/plugins/themify-icons/themify-icons.css)
12:12:46	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221876c-5537ba8862640%22	http://138.197.118.185/platinum-demo/assets/plugins/type-icons/typicons.eot	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/type-icons/typicons.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/type-icons/style.css)
12:12:49	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%223931d-4fa1216940f80%22	http://138.197.118.185/platinum-demo/assets/plugins/themify-icons/fonts/themify.svg?-fvbane	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/themify-icons/fonts/themify9f24.svg	(from http://138.197.118.185/platinum-demo/assets/plugins/themify-icons/themify-icons.css)
12:12:55	425814/425814	---M--	200	added ('OK')	image/svg+xml	etag:%2267f56-4d9993fc5e480%22	http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.svg	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.svg	(from http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/style.css)
12:12:56	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:12:55%20GMT	http://138.197.118.185/images/sort_asc.png?9326ad44ae4bebdedd141e7a53c2a730	/home/nejos97/websites/admin%20template/138.197.118.185/images/sort_asc992f.png	(from http://138.197.118.185/app/css/assets.css)
12:13:06	59872/59872	---M--	200	added ('OK')	application/font-woff	etag:%22e9e0-5537ba9a81100%22	http://138.197.118.185/platinum-demo/assets/plugins/type-icons/typicons.woff	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/type-icons/typicons.woff	(from http://138.197.118.185/platinum-demo/assets/plugins/type-icons/style.css)
12:13:10	99920/99920	---M--	200	added ('OK')	application/font-sfnt	etag:%2218650-5537ba8c32f40%22	http://138.197.118.185/platinum-demo/assets/plugins/type-icons/typicons.ttf	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/type-icons/typicons.ttf	(from http://138.197.118.185/platinum-demo/assets/plugins/type-icons/style.css)
12:13:14	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-54b25469b2880%22	http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.eot	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/css/weather-icons.min.css)
12:13:24	186474/186474	---M--	200	added ('OK')	image/svg+xml	etag:%222d86a-5537ba90f7a80%22	http://138.197.118.185/platinum-demo/assets/plugins/type-icons/typicons.svg	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/type-icons/typicons.svg	(from http://138.197.118.185/platinum-demo/assets/plugins/type-icons/style.css)
12:13:25	44720/44720	---M--	200	added ('OK')	text/html	etag:%22aeb0-54b25469b2880%22	http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.woff2	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.html	(from http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/css/weather-icons.min.css)
12:13:25	56468/56468	---M--	200	added ('OK')	application/font-woff	etag:%22dc94-54b25469b2880%22	http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.woff	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.woff	(from http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/css/weather-icons.min.css)
12:13:26	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:13:26%20GMT	http://138.197.118.185/images/sort_desc.png?1fc418e33fd5a687290258b23fac4e98	/home/nejos97/websites/admin%20template/138.197.118.185/images/sort_desc731d.png	(from http://138.197.118.185/app/css/assets.css)
12:13:27	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-54b25469b2880%22	http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.eot?	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfontd41d.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/css/weather-icons.min.css)
12:13:27	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:13:27%20GMT	http://138.197.118.185/images/sort_asc_disabled.png?d7dc10c78f23615d328581aebcd805eb	/home/nejos97/websites/admin%20template/138.197.118.185/images/sort_asc_disabled03f0.png	(from http://138.197.118.185/app/css/assets.css)
12:13:28	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:13:28%20GMT	http://138.197.118.185/images/sort_desc_disabled.png?bda51e15154a18257b4f955a222fd66f	/home/nejos97/websites/admin%20template/138.197.118.185/images/sort_desc_disabled285b.png	(from http://138.197.118.185/app/css/assets.css)
12:13:29	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:13:28%20GMT	http://138.197.118.185/images/owl.video.play.png?4cbde124d6cd8122c801118696c16f07	/home/nejos97/websites/admin%20template/138.197.118.185/images/owl.video.play9a7d.png	(from http://138.197.118.185/app/css/assets.css)
12:13:29	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:13:29%20GMT	http://138.197.118.185/images/bulldozer.jpg?c865ee0823433f478b731dd154998a59	/home/nejos97/websites/admin%20template/138.197.118.185/images/bulldozerac27.jpg	(from http://138.197.118.185/app/css/assets.css)
12:13:30	13672/13672	URF---	200	added ('OK%20(cached)')	application/eot		http://138.197.118.185/platinum-demo/assets/plugins/eightyshades/fonts/eightyshades.eot	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/eightyshades/fonts/eightyshades.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/eightyshades/style.css)
12:13:30	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:13:29%20GMT	http://138.197.118.185/images/select-arrow-black.png?24b260ea05dd922012d88c2f4c132285	/home/nejos97/websites/admin%20template/138.197.118.185/images/select-arrow-black0dcb.png	(from http://138.197.118.185/app/css/assets.css)
12:13:30	11708/11708	URF---	200	added ('OK%20(cached)')	application/woff		http://138.197.118.185/platinum-demo/assets/plugins/eightyshades/fonts/eightyshades.woff	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/eightyshades/fonts/eightyshades.woff	(from http://138.197.118.185/platinum-demo/assets/plugins/eightyshades/style.css)
12:13:31	13488/13488	URF---	200	added ('OK%20(cached)')	application/ttf		http://138.197.118.185/platinum-demo/assets/plugins/eightyshades/fonts/eightyshades.ttf	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/eightyshades/fonts/eightyshades.ttf	(from http://138.197.118.185/platinum-demo/assets/plugins/eightyshades/style.css)
12:13:31	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:13:30%20GMT	http://138.197.118.185/platinum-demo/assets/plugins/eightyshades/fonts/eightyshades.eot?	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/eightyshades/fonts/eightyshadesd41d.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/eightyshades/style.css)
12:13:31	54568/54568	URF---	200	added ('OK%20(cached)')	application/eot		http://138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.eot	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.css)
12:13:32	32020/32020	URF---	200	added ('OK%20(cached)')	application/woff		http://138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.woff	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.woff	(from http://138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.css)
12:13:32	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:13:31%20GMT	http://138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.eot?	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-iconsd41d.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.css)
12:13:32	56976/56976	URF---	200	added ('OK%20(cached)')	application/ttf		http://138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.ttf	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.ttf	(from http://138.197.118.185/platinum-demo/assets/plugins/foundation-icons/foundation-icons.css)
12:13:32	63520/63520	URF---	200	added ('OK%20(cached)')	application/eot		http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.eot	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/style.css)
12:13:33	94348/94348	URF---	200	added ('OK%20(cached)')	application/woff		http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.woff	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.woff	(from http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/style.css)
12:13:34	63336/63336	URF---	200	added ('OK%20(cached)')	application/ttf		http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.ttf	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.ttf	(from http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/style.css)
12:13:35	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:13:34%20GMT	http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/css/simple-line-icons.css)
12:13:35	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:13:33%20GMT	http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Icons.eot?	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/metrize-icons/fonts/Metrize-Iconsd41d.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/metrize-icons/style.css)
12:13:36	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:13:35%20GMT	http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from http://138.197.118.185/platinum-demo/assets/plugins/simple-line-icons/css/simple-line-icons.css)
12:13:36	100204/100204	URF---	200	added ('OK%20(cached)')	application/eot		http://138.197.118.185/platinum-demo/assets/plugins/type-icons/typicons.eot	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/type-icons/typicons.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/type-icons/style.css)
12:13:37	395/395	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jun%202018%2011:13:35%20GMT	http://138.197.118.185/platinum-demo/assets/plugins/themify-icons/fonts/themify.eot?-fvbane	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/themify-icons/fonts/themify9f24.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/themify-icons/themify-icons.css)
12:13:37	99774/99774	URF---	200	added ('OK%20(cached)')	application/eot		http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.eot	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.eot	(from http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/css/weather-icons.min.css)
12:13:37	56468/56468	URF---	200	added ('OK%20(cached)')	application/woff		http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.woff	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.woff	(from http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/css/weather-icons.min.css)
12:13:47	99564/99564	---M--	200	added ('OK')	application/font-sfnt	etag:%22184ec-54b25469b2880%22	http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.ttf	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.ttf	(from http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/css/weather-icons.min.css)
12:13:58	184969/184969	---M--	200	added ('OK')	image/svg+xml	etag:%222d289-54b25469b2880%22	http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.svg	/home/nejos97/websites/admin%20template/138.197.118.185/platinum-demo/assets/plugins/weather-icons/font/weathericons-regular-webfont.svg	(from http://138.197.118.185/platinum-demo/assets/plugins/weather-icons/css/weather-icons.min.css)
